4K,#genre#
靖洋戏剧,https://iptv.852851.xyz/ch/c6a9a10a88d2d16d79ff1731fa6634d1/master.m3u8
靖洋戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv045&token=https://t.me/GPT_858
客家电视,http://220.135.64.124:5050/4gtv-4gtv043/index.m3u8?proxy=true
客家电视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv043&token=https://t.me/GPT_858
龙华电影,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang03
龙华经典,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang21
龙华卡通,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang01
龙华偶像,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang12
龙华日韩,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang11
龙华戏剧,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang18
龙华洋片,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang02
龙祥时代,https://iptv.852851.xyz/ch/f37266a1a2c1dc8d8989851e93c5b22f/master.m3u8
美亚电影,https://iptv.852851.xyz/ch/a4b55ca9ac177e194e6df0d37b500a3c/master.m3u8
民视,http://220.135.64.124:5050/4gtv-4gtv002/index.m3u8?proxy=true
民视,http://64.83.16.48:2027/4gtv-4gtv002/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视,http://64.83.16.48:2027/4gtv-live215/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视,https://iptv.852851.xyz/ch/3e6556a198b28fd892094854a25d53aa/master.m3u8
民视第一,http://220.135.64.124:5050/4gtv-4gtv003/index.m3u8?proxy=true
民视第一,http://64.83.16.48:2027/4gtv-4gtv003/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视第一,http://64.83.16.48:2027/4gtv-live403/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视第一,https://iptv.852851.xyz/ch/7e8d37126af8220458bc8254e3281cc6/master.m3u8
民视第一,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv003&token=https://t.me/GPT_858
民视旅游,http://220.135.64.124:5050/litv-ftv07/index.m3u8?proxy=true
民视旅游,http://64.83.16.48:2027/litv-ftv07/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视旅游,https://iptv.852851.xyz/ch/725bcfd457065c449b059334d1045e31/master.m3u8
民视旅游,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv07&token=https://t.me/GPT_858
民视台湾,http://220.135.64.124:5050/4gtv-4gtv001/index.m3u8?proxy=true
民视台湾,http://64.83.16.48:2027/4gtv-4gtv001/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视台湾,http://64.83.16.48:2027/4gtv-live401/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视台湾,https://iptv.852851.xyz/ch/607a18a31aed6088cae86fa23b2269ab/master.m3u8
民视台湾,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv001&token=https://t.me/GPT_858
民视新闻,http://64.83.16.48:2027/4gtv-live413/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视新闻,http://64.83.16.48:2027/litv-ftv13/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视影剧,http://220.135.64.124:5050/litv-ftv09/index.m3u8?proxy=true
民视影剧,http://64.83.16.48:2027/litv-ftv09/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视影剧,https://iptv.852851.xyz/ch/c26bd44b89386a2ff2e72a939ad4e165/master.m3u8
民视影剧,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv09&token=https://t.me/GPT_858
民视综艺,http://220.135.64.124:5050/4gtv-4gtv004/index.m3u8?proxy=true
民视综艺,http://64.83.16.48:2027/4gtv-4gtv004/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
民视综艺,https://iptv.852851.xyz/ch/350c39eb0281a4483d7ac781bcb7a9f4/master.m3u8
民视综艺,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv004&token=https://t.me/GPT_858
尼克儿童,http://220.135.64.124:5050/4gtv-live105/index.m3u8?proxy=true
人间卫视,http://220.135.64.124:5050/4gtv-live008/index.m3u8?proxy=true
三立综合,http://220.135.64.124:5050/4gtv-live207/index.m3u8?proxy=true
时尚运动X,http://220.135.64.124:5050/4gtv-4gtv014/index.m3u8?proxy=true
时尚运动X,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv014&token=https://t.me/GPT_858
视纳华仁纪实,http://220.135.64.124:5050/4gtv-4gtv013/index.m3u8?proxy=true
视纳华仁纪实,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv013&token=https://t.me/GPT_858
台湾戏剧,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang22
新唐人亚太,http://220.135.64.124:5050/4gtv-live050/index.m3u8?proxy=true
亚洲旅游,http://220.135.64.124:5050/4gtv-4gtv076/index.m3u8?proxy=true
亚洲旅游,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv076
亚洲旅游,https://iptv.852851.xyz/ch/22629042ba4aeac6d099f950272b06fe/master.m3u8
亚洲旅游,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv076&token=https://t.me/GPT_858
影迷数位电影,http://220.135.64.124:5050/4gtv-4gtv011/index.m3u8?proxy=true
影迷数位电影,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv011&token=https://t.me/GPT_858
影迷数位纪实,http://220.135.64.124:5050/litv-ftv15/index.m3u8?proxy=true
影迷数位纪实,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv15&token=https://t.me/GPT_858
原住民族电视,http://64.83.16.48:2027/4gtv-4gtv080/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
智林体育,http://220.135.64.124:5050/4gtv-4gtv101/index.m3u8?proxy=true
智林体育,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv101&token=https://t.me/GPT_858
中视,http://220.135.64.124:5050/4gtv-4gtv040/index.m3u8?proxy=true
中视,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv040
中视,https://iptv.852851.xyz/ch/177f5903c7e4ae806ba85f66cb9a47e9/master.m3u8
中视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv040&token=https://t.me/GPT_858
中视经典,http://64.83.16.48:2027/4gtv-4gtv080/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
猪哥亮歌厅秀,http://220.135.64.124:5050/4gtv-4gtv006/index.m3u8?proxy=true
猪哥亮歌厅秀,http://64.83.16.48:2027/4gtv-4gtv006/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
猪哥亮歌厅秀,https://iptv.852851.xyz/ch/14db6078bae8ec9eeb8ca5aab68b4b39/master.m3u8
猪哥亮歌厅秀,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv006&token=https://t.me/GPT_858
经典电影,http://220.135.64.124:5050/4gtv-live021/index.m3u8?proxy=true
经典电影,http://64.83.16.48:2027/4gtv-live021/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
经典卡通,http://220.135.64.124:5050/4gtv-live022/index.m3u8?proxy=true
经典卡通,http://64.83.16.48:2027/4gtv-live022/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
精选动漫,http://220.135.64.124:5050/4gtv-live024/index.m3u8?proxy=true
精选动漫,http://64.83.16.48:2027/4gtv-live024/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
国会1,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv084
国会2,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv085
国会1,http://220.135.64.124:5050/4gtv-4gtv084/index.m3u8?proxy=true
国会1,http://64.83.16.48:2027/4gtv-4gtv084/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
国会1,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv084&token=https://t.me/GPT_858
国会2,http://220.135.64.124:5050/4gtv-4gtv085/index.m3u8?proxy=true
国会2,http://64.83.16.48:2027/4gtv-4gtv085/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
国会2,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv085&token=https://t.me/GPT_858
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
MOMO综合,rtmp://f13h.mine.nu/sat/tv761
东森超视,rtmp://f13h.mine.nu/sat/tv331
华视,rtmp://f13h.mine.nu/sat/tv111
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
中视,rtmp://f13h.mine.nu/sat/tv091
TVBS,https://550e8400-e29b.kylintv.tv/live/tvbshd_iphone.m3u8
中天新闻,https://550e8400-e29b.kylintv.tv/live/cti_iphone.m3u8
TVBS,http://208.87.201.148/livehttpplay?channel_id=20085
外语频道,#genre#
BLOOMBERG 4K,https://iptv.852851.xyz/ch/08faf53432bbf172d66658f7d6bb7eed/master.m3u8
BLOOMBERG,http://104.250.145.6/livehttpplay?channel_id=16530
BLOOMBERG,http://nor2live.win:80/livehttpplay?channel_id=16530
BLOOMBERG ASIA,https://epg.pw/stream/d2edf469b9079064a283f4b0811cbf6f2597ebbb3d08dcf77036a4b5a791b7cf.m3u8
BLOOMBERG US,http://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
AL JAZEERA,http://220.135.64.124:5050/4gtv-live157/index.m3u8?proxy=true
AL JAZEERA,http://64.83.16.48:2027/4gtv-live157/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
BBC NEWS,http://104.250.145.6/livehttpplay?channel_id=16531
BBC NEWS,http://nor2live.win:80/livehttpplay?channel_id=16531
BLOOMBERG,http://220.135.64.124:5050/4gtv-live059/index.m3u8?proxy=true
CBS NEWS,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
CNBC Asia,http://220.135.64.124:5050/4gtv-live130/index.m3u8?proxy=true
CNBC Asia,http://64.83.16.48:2027/4gtv-live130/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
CNBC HD,http://nor1live.win:80/livehttpplay?channel_id=23115
CNBC WORLD HD,http://nor1live.win:80/livehttpplay?channel_id=23117
DW,http://220.135.64.124:5050/4gtv-live071/index.m3u8?proxy=true
DW,http://64.83.16.48:2027/4gtv-live071/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
FOX NEWS,https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8
FRANCE24,http://220.135.64.124:5050/4gtv-live146/index.m3u8?proxy=true
FRANCE24,http://64.83.16.48:2027/4gtv-live146/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
GLOBAL NEWS,https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/live-audio_1=96000-video=2499968.m3u8
MSNBC HD,http://nor1live.win:80/livehttpplay?channel_id=23116
NEWSMAX HD,http://104.250.145.6/livehttpplay?channel_id=16501
NEWSMAX HD,http://nor2live.win:80/livehttpplay?channel_id=16501
NEWSMAX2,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
NEWSMAX2,https://newsmax-samsungus.amagi.tv/playlist.m3u8
NEWSNATION HD,http://nor1live.win:80/livehttpplay?channel_id=23102
NHK WORLD JAPAN,http://220.135.64.124:5050/4gtv-live168/index.m3u8?proxy=true
NHK WORLD JAPAN,http://64.83.16.48:2027/4gtv-live168/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
ARIRANG,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
ARIRANG,http://220.135.64.124:5050/4gtv-4gtv079/index.m3u8?proxy=true
ARIRANG,http://64.83.16.48:2027/4gtv-4gtv079/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
ARIRANG,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv079&token=https://t.me/GPT_858
TYT,https://tyt-samsungus.amagi.tv/playlist.m3u8
RT,https://rt-glb.rttv.com/live/rtnews/playlist.m3u8
RT ARABIC,https://rt-arb.rttv.com/live/rtarab/playlist.m3u8
RT DEUTSCH,https://rt-ger.rttv.com/live/rtdeutsch/playlist.m3u8
RT ESPANOL,https://rt-esp.rttv.com/live/rtesp/playlist.m3u8
RT FRANCH,https://rt-fra.rttv.com/live/rtfrance/playlist.m3u8
RTD (ENGLISH),https://rt-rtd.rttv.com/live/rtdoc/playlist.m3u8
ИЗВЕСТИЯ,https://hls-igi.cdnvideo.ru/igi/igi_sq/playlist.m3u8
ИЗВЕСТИЯ,https://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
РБК,http://92.50.128.180/utv/1358/index.m3u8
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
财经频道,#genre#
第一财经,http://home.wscxy.fun:30100/udp/233.18.204.59:5140
东方财经,http://home.wscxy.fun:30100/udp/233.18.204.65:5140
第一财经,http://47.110.243.216:7088/udp/233.50.200.125:5140
东方财经,http://117.8.140.80:4022/udp/225.1.1.247:5002
东方财经,http://180.105.201.175:9981/udp/239.49.0.95:8000
东方财经,http://114.100.172.144:4022/udp/238.1.78.73:6456
东方财经,http://jxyxnk.x3322.net:4022/udp/239.252.219.57:5140
北京财经,http://bigy.timwin.top:5400/udp/239.3.1.116:8000
财富天下,http://117.8.140.80:4022/udp/225.1.2.198:5002
财富天下,http://bigy.timwin.top:5400/udp/239.3.1.53:9136
财富天下,http://home.wscxy.fun:30100/udp/233.18.204.231:5140
财富天下,http://180.105.201.175:9981/udp/239.49.0.166:9322
财富天下,http://114.100.172.144:4022/udp/238.1.78.25:6128
财富天下,http://jxyxnk.x3322.net:4022/udp/239.252.220.240:5140
财富天下,http://liqn.mycloudnas.com:8188/udp/239.77.0.113:5146
财富天下,http://liqn.mycloudnas.com:8188/udp/239.77.1.81:5146
家庭理财,http://117.8.140.80:4022/udp/225.1.2.23:5002
家庭理财,http://jxyxnk.x3322.net:4022/udp/239.252.220.217:5140
证券服务,http://117.8.140.80:4022/udp/225.1.1.72:5002
证券服务,http://jxyxnk.x3322.net:4022/udp/239.252.219.144:5140
证券服务,http://liqn.mycloudnas.com:8188/udp/239.253.43.58:5146
证券服务,http://liqn.mycloudnas.com:8188/udp/239.77.1.135:5146
纪实频道,#genre#
CETV1,http://hwylivehd.centv.cn/cetv1/ypd.m3u8
CETV2,http://hwylivehd.centv.cn/cetv2/2020tsytk.m3u8
CETV3,http://hwylivehd.centv.cn/cetv3/bjdm.m3u8
CETV4,http://hwylivehd.centv.cn/cetv4/zjpd.m3u8
CETV1,http://jxyxnk.x3322.net:4022/udp/239.252.220.198:5140
CETV2,http://jxyxnk.x3322.net:4022/udp/239.252.219.73:5140
CETV4,http://jxyxnk.x3322.net:4022/udp/239.252.219.169:5140
求索纪录,http://jxyxnk.x3322.net:4022/udp/239.252.220.224:5140
乐游,http://jxyxnk.x3322.net:4022/udp/239.252.219.141:5140
文物宝库,http://jxyxnk.x3322.net:4022/udp/239.252.220.158:5140
金鹰纪实,http://jxyxnk.x3322.net:4022/udp/239.252.220.155:5140
纪实人文,http://jxyxnk.x3322.net:4022/udp/239.252.219.227:5140
金色学堂,http://jxyxnk.x3322.net:4022/udp/239.252.219.63:5140
环球奇观,http://jxyxnk.x3322.net:4022/udp/239.252.220.135:5140
环球旅游,http://jxyxnk.x3322.net:4022/udp/239.252.220.218:5140
国学频道,http://jxyxnk.x3322.net:4022/udp/239.252.220.157:5140
法治天地,http://jxyxnk.x3322.net:4022/udp/239.252.219.56:5140
茶频道,http://jxyxnk.x3322.net:4022/udp/239.252.220.160:5140
百姓健康,http://jxyxnk.x3322.net:4022/udp/239.252.219.146:5140
山东教育,http://jxyxnk.x3322.net:4022/udp/239.252.219.74:5140
生活时尚,http://jxyxnk.x3322.net:4022/udp/239.252.219.54:5140
生态环境,http://jxyxnk.x3322.net:4022/udp/239.252.220.216:5140
书画频道,http://jxyxnk.x3322.net:4022/udp/239.252.219.99:5140
优优宝贝,http://jxyxnk.x3322.net:4022/udp/239.252.220.219:5140
中国天气,http://jxyxnk.x3322.net:4022/udp/239.252.219.143:5140
中华特产,http://jxyxnk.x3322.net:4022/udp/239.252.220.213:5140
爱生活,http://jxyxnk.x3322.net:4022/udp/239.252.220.89:5140
好学生,http://jxyxnk.x3322.net:4022/udp/239.252.220.90:5140
地理,http://jxyxnk.x3322.net:4022/udp/239.252.220.207:5140
法治,http://jxyxnk.x3322.net:4022/udp/239.252.220.74:5140
鉴赏,http://jxyxnk.x3322.net:4022/udp/239.252.219.166:5140
解密,http://jxyxnk.x3322.net:4022/udp/239.252.220.209:5140
美人,http://jxyxnk.x3322.net:4022/udp/239.252.220.202:5140
美妆,http://jxyxnk.x3322.net:4022/udp/239.252.220.208:5140
墨宝,http://jxyxnk.x3322.net:4022/udp/239.252.219.168:5140
早教,http://jxyxnk.x3322.net:4022/udp/239.252.219.164:5140
军事,http://jxyxnk.x3322.net:4022/udp/239.252.220.206:5140
野外,http://jxyxnk.x3322.net:4022/udp/239.252.220.73:5140
CETV1,http://180.105.201.175:9981/udp/239.49.8.115:8000
CETV1,http://180.105.201.175:9981/udp/239.49.0.70:8552
CETV2,http://180.105.201.175:9981/udp/239.49.0.71:8560
CETV4,http://180.105.201.175:9981/udp/239.49.0.125:8000
CETV4,http://180.105.201.175:9981/udp/239.49.0.72:8568
CETV早期教育,http://180.105.201.175:9981/udp/239.49.0.93:8000
茶频道,http://180.105.201.175:9981/udp/239.49.0.146:8000
金鹰纪实,http://180.105.201.175:9981/udp/239.49.8.79:8000
山东教育,http://180.105.201.175:9981/udp/239.49.0.235:8000
书画频道,http://180.105.201.175:9981/udp/239.49.0.123:8000
文物宝库,http://180.105.201.175:9981/udp/239.49.0.209:8000
中国天气,http://180.105.201.175:9981/udp/239.49.0.94:8000
CETV1,http://liqn.mycloudnas.com:8188/udp/239.77.0.200:5146
CETV1,http://liqn.mycloudnas.com:8188/udp/239.77.1.222:5146
CETV2,http://liqn.mycloudnas.com:8188/udp/239.77.0.28:5146
CETV2,http://liqn.mycloudnas.com:8188/udp/239.77.1.69:5146
CETV4,http://liqn.mycloudnas.com:8188/udp/239.253.43.114:5146
CETV4,http://liqn.mycloudnas.com:8188/udp/239.253.43.40:5146
CETV4,http://liqn.mycloudnas.com:8188/udp/239.77.1.200:5146
CETV早期教育,http://liqn.mycloudnas.com:8188/udp/239.77.0.180:5146
求索纪录,http://liqn.mycloudnas.com:8188/udp/239.77.0.21:5146
茶频道,http://liqn.mycloudnas.com:8188/udp/239.77.0.15:5146
茶频道,http://liqn.mycloudnas.com:8188/udp/239.77.1.207:5146
车迷频道,http://liqn.mycloudnas.com:8188/udp/239.253.43.41:5146
车迷频道,http://liqn.mycloudnas.com:8188/udp/239.77.1.203:5146
国学频道,http://liqn.mycloudnas.com:8188/udp/239.77.0.226:5146
国学频道,http://liqn.mycloudnas.com:8188/udp/239.77.1.105:5146
环球旅游,http://liqn.mycloudnas.com:8188/udp/239.77.1.202:5146
环球奇观,http://liqn.mycloudnas.com:8188/udp/239.77.0.224:5146
环球奇观,http://liqn.mycloudnas.com:8188/udp/239.77.1.198:5146
金鹰纪实,http://liqn.mycloudnas.com:8188/udp/239.77.0.160:5146
金鹰纪实,http://liqn.mycloudnas.com:8188/udp/239.77.0.162:5146
金鹰纪实,http://liqn.mycloudnas.com:8188/udp/239.77.1.217:5146
靓妆,http://liqn.mycloudnas.com:8188/udp/239.77.0.212:5146
靓妆,http://liqn.mycloudnas.com:8188/udp/239.77.1.118:5146
法治,http://liqn.mycloudnas.com:8188/udp/239.77.0.102:5146
法治,http://liqn.mycloudnas.com:8188/udp/239.77.1.86:5146
野外,http://liqn.mycloudnas.com:8188/udp/239.77.0.101:5146
野外,http://liqn.mycloudnas.com:8188/udp/239.77.1.85:5146
人文纪实,http://liqn.mycloudnas.com:8188/udp/239.77.0.147:5146
人文纪实,http://liqn.mycloudnas.com:8188/udp/239.77.1.216:5146
山东教育,http://liqn.mycloudnas.com:8188/udp/239.77.0.83:5146
山东教育,http://liqn.mycloudnas.com:8188/udp/239.77.1.35:5146
生态环境,http://liqn.mycloudnas.com:8188/udp/239.253.43.42:5146
生态环境,http://liqn.mycloudnas.com:8188/udp/239.77.1.201:5146
书画频道,http://liqn.mycloudnas.com:8188/udp/239.77.1.115:5146
文物宝库,http://liqn.mycloudnas.com:8188/udp/239.77.0.227:5146
文物宝库,http://liqn.mycloudnas.com:8188/udp/239.77.1.120:5146
中国交通,http://liqn.mycloudnas.com:8188/udp/239.77.1.249:5146
中国天气,http://liqn.mycloudnas.com:8188/udp/239.77.1.143:5146
中华特产,http://liqn.mycloudnas.com:8188/udp/239.77.1.204:5146
CETV1,http://bigy.timwin.top:5400/udp/239.3.1.57:8152
CETV2,http://bigy.timwin.top:5400/udp/239.3.1.54:4120
CETV3,http://bigy.timwin.top:5400/udp/239.3.1.55:4120
CETV4,http://bigy.timwin.top:5400/udp/239.3.1.56:4120
茶频道,http://bigy.timwin.top:5400/udp/239.3.1.165:8001
法治天地,http://bigy.timwin.top:5400/udp/239.3.1.204:8001
金色学堂,http://bigy.timwin.top:5400/udp/239.3.1.208:8001
金鹰纪实,http://bigy.timwin.top:5400/udp/239.3.1.58:8156
乐游,http://bigy.timwin.top:5400/udp/239.3.1.207:8001
山东教育,http://bigy.timwin.top:5400/udp/239.3.1.52:4120
生活时尚,http://bigy.timwin.top:5400/udp/239.3.1.206:8001
中国交通,http://bigy.timwin.top:5400/udp/239.3.1.188:8001
地理,http://bigy.timwin.top:5400/udp/239.3.1.71:4120
国学,http://bigy.timwin.top:5400/udp/239.3.1.77:4120
好学生,http://bigy.timwin.top:5400/udp/239.3.1.81:4120
鉴赏,http://bigy.timwin.top:5400/udp/239.3.1.82:4120
解密,http://bigy.timwin.top:5400/udp/239.3.1.75:4120
军事,http://bigy.timwin.top:5400/udp/239.3.1.76:4120
美人,http://bigy.timwin.top:5400/udp/239.3.1.73:4120
美妆,http://bigy.timwin.top:5400/udp/239.3.1.72:4120
墨宝,http://bigy.timwin.top:5400/udp/239.3.1.83:4120
早教,http://bigy.timwin.top:5400/udp/239.3.1.79:4120
爱生活,http://bigy.timwin.top:5400/udp/239.3.1.86:4120
北京纪实,http://bigy.timwin.top:5400/udp/239.3.1.115:8000
北京生活,http://bigy.timwin.top:5400/udp/239.3.1.117:8000
北京国际,http://bigy.timwin.top:5400/udp/239.3.1.235:8000
CETV1,http://47.110.243.216:7088/udp/233.50.201.75:5140
CETV4,http://47.110.243.216:7088/udp/233.50.200.162:5140
CETV4,http://47.110.243.216:7088/udp/233.50.201.172:5140
北京纪实,http://47.110.243.216:7088/udp/233.50.202.34:5140
茶频道,http://47.110.243.216:7088/udp/233.50.200.124:5140
茶频道,http://47.110.243.216:7088/udp/233.50.201.188:5140
法治天地,http://47.110.243.216:7088/udp/233.50.200.120:5140
法治天地,http://47.110.243.216:7088/udp/233.50.201.191:5140
环球旅游,http://47.110.243.216:7088/udp/233.50.202.31:5140
金色学堂,http://47.110.243.216:7088/udp/233.50.200.122:5140
金色学堂,http://47.110.243.216:7088/udp/233.50.201.186:5140
乐游,http://47.110.243.216:7088/udp/233.50.200.148:5140
乐游,http://47.110.243.216:7088/udp/233.50.201.185:5140
生活时尚,http://47.110.243.216:7088/udp/233.50.200.15:5140
生活时尚,http://47.110.243.216:7088/udp/233.50.201.187:5140
优优宝贝,http://47.110.243.216:7088/udp/233.50.202.24:5140
CETV早期教育,http://117.8.140.80:4022/udp/225.1.2.207:5002
宝贝爱学,http://117.8.140.80:4022/udp/225.1.1.132:5002
北京纪实,http://117.8.140.80:4022/udp/225.1.2.30:5002
茶频道,http://117.8.140.80:4022/udp/225.1.2.19:5002
潮流音乐,http://117.8.140.80:4022/udp/225.1.2.55:5002
法治天地,http://117.8.140.80:4022/udp/225.1.1.237:5002
环球旅游,http://117.8.140.80:4022/udp/225.1.2.200:5002
环球奇观,http://117.8.140.80:4022/udp/225.1.1.197:5002
健康直通车,http://117.8.140.80:4022/udp/225.1.2.183:5002
金色学堂,http://117.8.140.80:4022/udp/225.1.1.236:5002
